,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
57,8,frontend,user,frontend@POST@/reservation,user@POST@/user.User/CheckUser,us-west-1,us-west-1,605,605,1.0
58,8,frontend,user,frontend@POST@/reservation,user@POST@/user.User/CheckUser,us-central-1,us-central-1,315,315,1.0
59,8,frontend,user,frontend@POST@/reservation,user@POST@/user.User/CheckUser,us-south-1,us-south-1,110,110,1.0
60,8,SOURCE,slateingress,SOURCE,slateingress@GET@/hotels,XXXX,us-east-1,104,990,0.10505050505050505
61,8,SOURCE,slateingress,SOURCE,slateingress@GET@/hotels,XXXX,us-west-1,717,990,0.7242424242424242
62,8,SOURCE,slateingress,SOURCE,slateingress@GET@/hotels,XXXX,us-central-1,68,990,0.06868686868686869
63,8,SOURCE,slateingress,SOURCE,slateingress@GET@/hotels,XXXX,us-south-1,101,990,0.10202020202020202
64,8,SOURCE,slateingress,SOURCE,slateingress@POST@/user,XXXX,us-east-1,104,524,0.1984732824427481
65,8,SOURCE,slateingress,SOURCE,slateingress@POST@/user,XXXX,us-west-1,188,524,0.35877862595419846
66,8,SOURCE,slateingress,SOURCE,slateingress@POST@/user,XXXX,us-central-1,126,524,0.24045801526717558
67,8,SOURCE,slateingress,SOURCE,slateingress@POST@/user,XXXX,us-south-1,106,524,0.20229007633587787
68,8,SOURCE,slateingress,SOURCE,slateingress@GET@/recommendations,XXXX,us-east-1,105,463,0.2267818574514039
69,8,SOURCE,slateingress,SOURCE,slateingress@GET@/recommendations,XXXX,us-west-1,189,463,0.408207343412527
70,8,SOURCE,slateingress,SOURCE,slateingress@GET@/recommendations,XXXX,us-central-1,60,463,0.12958963282937366
71,8,SOURCE,slateingress,SOURCE,slateingress@GET@/recommendations,XXXX,us-south-1,109,463,0.23542116630669546
72,8,SOURCE,slateingress,SOURCE,slateingress@POST@/reservation,XXXX,us-east-1,102,1130,0.09026548672566372
73,8,SOURCE,slateingress,SOURCE,slateingress@POST@/reservation,XXXX,us-west-1,816,1130,0.7221238938053097
74,8,SOURCE,slateingress,SOURCE,slateingress@POST@/reservation,XXXX,us-central-1,103,1130,0.09115044247787611
75,8,SOURCE,slateingress,SOURCE,slateingress@POST@/reservation,XXXX,us-south-1,109,1130,0.09646017699115045
